"state","year","quarter","district","registered_user","app_open"
"telangana",2018,4,"mahbubnagar ","94570","0"
"telangana",2018,4,"jaya shankar bhalupally ","43485","0"
"telangana",2018,4,"warangal urban ","249500","0"
"telangana",2018,4,"angareddy ","1217664","0"
"telangana",2018,4,"hyderabad ","1336872","0"
"telangana",2018,4,"uryapet ","107039","0"
"telangana",2018,4,"jogulamba gadwal ","45841","0"
"telangana",2018,4,"kamareddy ","77613","0"
"telangana",2018,4,"mulugu ","22206","0"
"telangana",2018,4,"medchal malkajgiri ","1056739","0"
"telangana",2018,4,"karimnagar ","182600","0"
"telangana",2018,4,"mancherial ","110062","0"
"telangana",2018,4,"pet ","122741","0"
"telangana",2018,4,"khammam ","168485","0"
"telangana",2019,1,"narayanpet ","40074","0"
"telangana",2019,1,"nalgonda ","211184","0"
"telangana",2019,1,"jangaon ","75697","0"
"telangana",2019,1,"bhadradri kothagudem ","143331","0"
"telangana",2019,1,"warangal rural ","86129","0"
"telangana",2019,1,"kumuram bheem asifabad ","36654","0"
"telangana",2019,1,"nizamabad ","186351","0"
"telangana",2019,1,"adilabad ","52692","0"
"telangana",2019,1,"ajanna sircilla ","74849","0"
"telangana",2019,1,"nagarkurnool ","93752","0"
"telangana",2019,1,"peddapalle ","146982","0"
"telangana",2019,1,"nirmal ","62468","0"
"telangana",2019,1,"mahabubabad ","80528","0"
"telangana",2019,1,"angareddy ","346529","0"
"telangana",2019,1,"wanaparthy ","56006","0"
"telangana",2019,1,"vikarabad ","82823","0"
"telangana",2019,1,"jagtial ","114424","0"
"telangana",2019,1,"yadadri bhuvanagiri ","112847","0"
"telangana",2019,1,"medak ","79145","0"
"telangana",2019,1,"mahbubnagar ","117364","0"
"telangana",2019,1,"jaya shankar bhalupally ","52428","0"
"telangana",2019,1,"warangal urban ","301881","0"
"telangana",2019,1,"angareddy ","1470874","0"
"telangana",2019,1,"hyderabad ","1638436","0"
"telangana",2019,1,"uryapet ","131272","0"
"telangana",2019,1,"jogulamba gadwal ","57206","0"
"telangana",2019,1,"kamareddy ","96369","0"
"telangana",2019,1,"mulugu ","27532","0"
"telangana",2019,1,"medchal malkajgiri ","1279531","0"
"telangana",2019,1,"karimnagar ","218609","0"
"telangana",2019,1,"mancherial ","131128","0"
"telangana",2019,1,"pet ","152281","0"
"telangana",2019,1,"khammam ","206049","0"
"telangana",2019,2,"narayanpet ","46909","341227"
"telangana",2019,2,"nalgonda ","243227","1776843"
"telangana",2019,2,"jangaon ","87261","760266"
"telangana",2019,2,"bhadradri kothagudem ","166124","1213631"
"telangana",2019,2,"warangal rural ","99395","904458"
"telangana",2019,2,"kumuram bheem asifabad ","42328","270599"
"telangana",2019,2,"nizamabad ","217841","1405542"
"telangana",2019,2,"adilabad ","60912","354686"
"telangana",2019,2,"ajanna sircilla ","85094","563030"
"telangana",2019,2,"nagarkurnool ","110443","861099"
"telangana",2019,2,"peddapalle ","164429","1242370"
"telangana",2019,2,"nirmal ","72367","438946"
"telangana",2019,2,"mahabubabad ","93293","769780"
"telangana",2019,2,"angareddy ","395371","3054588"
"telangana",2019,2,"wanaparthy ","65235","513463"
"telangana",2019,2,"vikarabad ","97441","677070"
"telangana",2019,2,"jagtial ","130387","736541"
"telangana",2019,2,"yadadri bhuvanagiri ","130181","1091523"
"telangana",2019,2,"medak ","91570","733529"
"telangana",2019,2,"mahbubnagar ","135546","956919"
"telangana",2019,2,"jaya shankar bhalupally ","60052","551657"
"telangana",2019,2,"warangal urban ","342602","3114627"
"telangana",2019,2,"angareddy ","1651300","16960204"
"telangana",2019,2,"hyderabad ","1856926","18761439"
"telangana",2019,2,"uryapet ","151114","1016067"
"telangana",2019,2,"jogulamba gadwal ","66672","464175"
"telangana",2019,2,"kamareddy ","111871","813768"
"telangana",2019,2,"mulugu ","32156","238533"
"telangana",2019,2,"medchal malkajgiri ","1428880","14391832"
"telangana",2019,2,"karimnagar ","246886","1738874"
"telangana",2019,2,"mancherial ","147346","1028634"
"telangana",2019,2,"pet ","175413","1382293"
"telangana",2019,2,"khammam ","239435","1714089"
"telangana",2019,3,"narayanpet ","53512","1197912"
"telangana",2019,3,"nalgonda ","274568","6355907"
"telangana",2019,3,"jangaon ","97865","2765744"
"telangana",2019,3,"bhadradri kothagudem ","187580","4480623"
"telangana",2019,3,"warangal rural ","111605","3335073"
"telangana",2019,3,"kumuram bheem asifabad ","47616","1004225"
"telangana",2019,3,"nizamabad ","248977","5147161"
"telangana",2019,3,"adilabad ","68686","1258579"
"telangana",2019,3,"ajanna sircilla ","95396","2042927"
"telangana",2019,3,"nagarkurnool ","126599","3246839"
"telangana",2019,3,"peddapalle ","181084","4336697"
"telangana",2019,3,"nirmal ","81523","1704014"
"telangana",2019,3,"mahabubabad ","105126","2713299"
"telangana",2019,3,"angareddy ","441944","11628139"
"telangana",2019,3,"wanaparthy ","73946","1764728"
"telangana",2019,3,"vikarabad ","111704","2460013"
"telangana",2019,3,"jagtial ","146602","2633368"
"telangana",2019,3,"yadadri bhuvanagiri ","145955","4028135"
"telangana",2019,3,"medak ","103294","2565238"
"telangana",2019,3,"mahbubnagar ","154856","3665547"
"telangana",2019,3,"jaya shankar bhalupally ","67145","1929596"
"telangana",2019,3,"warangal urban ","381730","12813746"
"telangana",2019,3,"angareddy ","1826019","70341936"
"telangana",2019,3,"hyderabad ","2071673","75481306"
"telangana",2019,3,"uryapet ","169675","3495231"
"telangana",2019,3,"jogulamba gadwal ","76012","1761344"
"telangana",2019,3,"kamareddy ","126537","2894450"
"telangana",2019,3,"mulugu ","36280","828445"
"telangana",2019,3,"medchal malkajgiri ","1572320","58565898"
"telangana",2019,3,"karimnagar ","274735","6721567"
"telangana",2019,3,"mancherial ","163495","3693261"
"telangana",2019,3,"pet ","196397","4923150"
"telangana",2019,3,"khammam ","270101","6340413"
"telangana",2019,4,"narayanpet ","61454","1618535"
"telangana",2019,4,"nalgonda ","312849","8760787"
"telangana",2019,4,"jangaon ","110428","3786800"
"telangana",2019,4,"bhadradri kothagudem ","213581","6171238"
"telangana",2019,4,"warangal rural ","125617","4529368"
"telangana",2019,4,"kumuram bheem asifabad ","54853","1432235"
"telangana",2019,4,"nizamabad ","284623","6845278"
"telangana",2019,4,"adilabad ","79186","1785113"
"telangana",2019,4,"ajanna sircilla ","107765","2701141"
"telangana",2019,4,"nagarkurnool ","145325","4346133"
"telangana",2019,4,"peddapalle ","200718","6004999"
"telangana",2019,4,"nirmal ","93465","2258373"
"telangana",2019,4,"mahabubabad ","119715","3769189"
"telangana",2019,4,"angareddy ","493353","14866325"
"telangana",2019,4,"wanaparthy ","84527","2388548"
"telangana",2019,4,"vikarabad ","128847","3284134"
"telangana",2019,4,"jagtial ","166146","3606907"
"telangana",2019,4,"yadadri bhuvanagiri ","165781","5553803"
"telangana",2019,4,"medak ","117616","3422288"
"telangana",2019,4,"mahbubnagar ","176619","4932462"
"telangana",2019,4,"jaya shankar bhalupally ","75975","2670332"
"telangana",2019,4,"warangal urban ","421970","16643573"
"telangana",2019,4,"angareddy ","2001437","86195067"
"telangana",2019,4,"hyderabad ","2283903","89267033"
"telangana",2019,4,"uryapet ","192063","4802963"
"telangana",2019,4,"jogulamba gadwal ","87093","2348593"
"telangana",2019,4,"kamareddy ","144240","3966417"
"telangana",2019,4,"mulugu ","41655","1205094"
"telangana",2019,4,"medchal malkajgiri ","1714832","71137535"
"telangana",2019,4,"karimnagar ","305507","8865029"
"telangana",2019,4,"mancherial ","183580","5275385"
"telangana",2019,4,"pet ","221164","6426620"
"telangana",2019,4,"khammam ","304804","8371747"
"telangana",2020,1,"narayanpet ","69951","2186909"
"telangana",2020,1,"nalgonda ","351793","11703188"
"telangana",2020,1,"jangaon ","122645","4911939"
"telangana",2020,1,"bhadradri kothagudem ","240218","7950598"
"telangana",2020,1,"warangal rural ","138279","5651289"
"telangana",2020,1,"kumuram bheem asifabad ","62210","1866471"
"telangana",2020,1,"nizamabad ","320572","8519695"
"telangana",2020,1,"adilabad ","90082","2265159"
"telangana",2020,1,"ajanna sircilla ","119857","3358921"
"telangana",2020,1,"nagarkurnool ","165017","6257385"
"telangana",2020,1,"peddapalle ","219359","7505646"
"telangana",2020,1,"nirmal ","105257","2811442"
"telangana",2020,1,"mahabubabad ","133329","4878564"
"telangana",2020,1,"angareddy ","542540","17730360"
"telangana",2020,1,"wanaparthy ","95305","3260565"
"telangana",2020,1,"vikarabad ","146927","4501087"
"telangana",2020,1,"jagtial ","186557","4571872"
"telangana",2020,1,"yadadri bhuvanagiri ","184218","7042753"
"telangana",2020,1,"medak ","131276","4325061"
"telangana",2020,1,"mahbubnagar ","198442","6473191"
"telangana",2020,1,"jaya shankar bhalupally ","83741","3416159"
"telangana",2020,1,"warangal urban ","457591","18169055"
"telangana",2020,1,"angareddy ","2166829","92956758"
"telangana",2020,1,"hyderabad ","2483843","94202316"
"telangana",2020,1,"uryapet ","215377","6397940"
"telangana",2020,1,"jogulamba gadwal ","98743","3023309"
"telangana",2020,1,"kamareddy ","162054","4963635"
"telangana",2020,1,"mulugu ","47202","1912194"
"telangana",2020,1,"medchal malkajgiri ","1845599","76127707"
"telangana",2020,1,"karimnagar ","334300","10431331"
"telangana",2020,1,"mancherial ","201832","6523023"
"telangana",2020,1,"pet ","245168","8153463"
"telangana",2020,1,"khammam ","340747","10674831"
"telangana",2020,2,"narayanpet ","79975","2974720"
"telangana",2020,2,"nalgonda ","393199","14312604"
"telangana",2020,2,"jangaon ","135637","6127838"
"telangana",2020,2,"bhadradri kothagudem ","269053","9040151"
"telangana",2020,2,"warangal rural ","152409","7087689"
"telangana",2020,2,"kumuram bheem asifabad ","70431","2213551"
"telangana",2020,2,"nizamabad ","362663","9986332"
"telangana",2020,2,"adilabad ","102358","2617153"
"telangana",2020,2,"ajanna sircilla ","131832","3715018"
"telangana",2020,2,"nagarkurnool ","185422","8108321"
"telangana",2020,2,"peddapalle ","238823","8306455"
"telangana",2020,2,"nirmal ","119692","3263795"
"telangana",2020,2,"mahabubabad ","148880","6393465"
"telangana",2020,2,"angareddy ","593360","16942095"
"telangana",2020,2,"wanaparthy ","106739","4127393"
"telangana",2020,2,"vikarabad ","167218","5623203"
"telangana",2020,2,"jagtial ","208759","5423820"
"telangana",2020,2,"yadadri bhuvanagiri ","202936","7381812"
"telangana",2020,2,"medak ","145635","4919329"
"telangana",2020,2,"mahbubnagar ","220639","6873172"
"telangana",2020,2,"jaya shankar bhalupally ","91966","3983691"
"telangana",2020,2,"warangal urban ","495066","15269694"
"telangana",2020,2,"angareddy ","2313748","52633672"
"telangana",2020,2,"hyderabad ","2653534","50253743"
"telangana",2020,2,"uryapet ","242820","8146908"
"telangana",2020,2,"jogulamba gadwal ","112769","3716099"
"telangana",2020,2,"kamareddy ","182240","6089670"
"telangana",2020,2,"mulugu ","53156","2087930"
"telangana",2020,2,"medchal malkajgiri ","1963353","50404417"
"telangana",2020,2,"karimnagar ","362986","10218611"
"telangana",2020,2,"mancherial ","221435","7442038"
"telangana",2020,2,"pet ","269076","9050527"
"telangana",2020,2,"khammam ","380382","12395589"
"telangana",2020,3,"narayanpet ","88897","3444383"
"telangana",2020,3,"nalgonda ","435022","18261971"
"telangana",2020,3,"jangaon ","148978","7332319"
"telangana",2020,3,"bhadradri kothagudem ","297785","12289002"
"telangana",2020,3,"warangal rural ","168438","8501734"
"telangana",2020,3,"kumuram bheem asifabad ","79379","2953601"
"telangana",2020,3,"nizamabad ","405678","13663242"
"telangana",2020,3,"adilabad ","114763","3495961"
"telangana",2020,3,"ajanna sircilla ","145258","4948986"
"telangana",2020,3,"nagarkurnool ","205810","9825044"
"telangana",2020,3,"peddapalle ","259183","11171940"
"telangana",2020,3,"nirmal ","134124","4435475"
"telangana",2020,3,"mahabubabad ","164800","7776597"
"telangana",2020,3,"angareddy ","649580","23488143"
"telangana",2020,3,"wanaparthy ","117968","5003628"
"telangana",2020,3,"vikarabad ","186369","6732351"
"telangana",2020,3,"jagtial ","232101","7411018"
"telangana",2020,3,"yadadri bhuvanagiri ","223066","9822913"
"telangana",2020,3,"medak ","160492","5966321"
"telangana",2020,3,"mahbubnagar ","243998","9270326"
"telangana",2020,3,"jaya shankar bhalupally ","100886","5210450"
"telangana",2020,3,"warangal urban ","535485","22283028"
"telangana",2020,3,"angareddy ","2495699","84072270"
"telangana",2020,3,"hyderabad ","2875965","81783431"
"telangana",2020,3,"uryapet ","269601","10631693"
"telangana",2020,3,"jogulamba gadwal ","126584","5055006"
"telangana",2020,3,"kamareddy ","201892","7423110"
"telangana",2020,3,"mulugu ","59368","2688237"
"telangana",2020,3,"medchal malkajgiri ","2111567","78894984"
"telangana",2020,3,"karimnagar ","394328","14576555"
"telangana",2020,3,"mancherial ","242301","10591575"
"telangana",2020,3,"pet ","294416","11731189"
"telangana",2020,3,"khammam ","421101","17045442"
"telangana",2020,4,"narayanpet ","98243","4279253"
"telangana",2020,4,"nalgonda ","478409","24303721"
"telangana",2020,4,"jangaon ","162803","9424072"
"telangana",2020,4,"bhadradri kothagudem ","328326","16865688"
"telangana",2020,4,"warangal rural ","183786","10385430"
"telangana",2020,4,"kumuram bheem asifabad ","88807","4105386"
"telangana",2020,4,"nizamabad ","449731","18746196"
"telangana",2020,4,"adilabad ","128184","5003861"
"telangana",2020,4,"ajanna sircilla ","160123","6904037"
"telangana",2020,4,"nagarkurnool ","226388","12171167"
"telangana",2020,4,"peddapalle ","281140","15343725"
"telangana",2020,4,"nirmal ","148827","5912155"
"telangana",2020,4,"mahabubabad ","181203","9775880"
"telangana",2020,4,"angareddy ","711551","33690075"
"telangana",2020,4,"wanaparthy ","129768","6497923"
"telangana",2020,4,"vikarabad ","205866","8953295"
"telangana",2020,4,"jagtial ","256382","10089257"
"telangana",2020,4,"yadadri bhuvanagiri ","244210","13695103"
"telangana",2020,4,"medak ","176543","8365745"
"telangana",2020,4,"mahbubnagar ","268580","12656725"
"telangana",2020,4,"jaya shankar bhalupally ","109685","6567074"
"telangana",2020,4,"warangal urban ","579306","30652741"
"telangana",2020,4,"angareddy ","2704868","130198376"
"telangana",2020,4,"hyderabad ","3142385","133815496"
"telangana",2020,4,"uryapet ","296172","14190129"
"telangana",2020,4,"jogulamba gadwal ","139726","6298254"
"telangana",2020,4,"kamareddy ","222619","10099481"
"telangana",2020,4,"mulugu ","65683","3531967"
"telangana",2020,4,"medchal malkajgiri ","2282695","118770158"
"telangana",2020,4,"karimnagar ","428019","20214083"
"telangana",2020,4,"mancherial ","264886","14874505"
"telangana",2020,4,"pet ","321082","15903514"
"telangana",2020,4,"khammam ","461801","22329763"
"telangana",2021,1,"narayanpet ","106583","4879296"
"telangana",2021,1,"nalgonda ","517727","27638199"
"telangana",2021,1,"jangaon ","175735","10737744"
"telangana",2021,1,"bhadradri kothagudem ","354847","19161712"
"telangana",2021,1,"warangal rural ","197677","11246867"
"telangana",2021,1,"kumuram bheem asifabad ","96381","4981178"
"telangana",2021,1,"nizamabad ","485751","21011313"
"telangana",2021,1,"adilabad ","138946","6058994"
"telangana",2021,1,"ajanna sircilla ","172651","7870680"
"telangana",2021,1,"nagarkurnool ","245417","14130703"
"telangana",2021,1,"peddapalle ","302119","17000004"
"telangana",2021,1,"nirmal ","161330","6825009"
"telangana",2021,1,"mahabubabad ","195493","10915276"
"telangana",2021,1,"angareddy ","767476","40044462"
"telangana",2021,1,"wanaparthy ","140134","7311810"
"telangana",2021,1,"vikarabad ","222697","10478282"
"telangana",2021,1,"jagtial ","276806","11635474"
"telangana",2021,1,"yadadri bhuvanagiri ","263598","15881813"
"telangana",2021,1,"medak ","190586","9500652"
"telangana",2021,1,"mahbubnagar ","290086","14780834"
"telangana",2021,1,"jaya shankar bhalupally ","118229","7311296"
"telangana",2021,1,"warangal urban ","620947","35661562"
"telangana",2021,1,"angareddy ","2906635","164961999"
"telangana",2021,1,"hyderabad ","3379663","171306090"
"telangana",2021,1,"uryapet ","320013","16329250"
"telangana",2021,1,"jogulamba gadwal ","150765","6985199"
"telangana",2021,1,"kamareddy ","240460","11023229"
"telangana",2021,1,"mulugu ","71073","4160226"
"telangana",2021,1,"medchal malkajgiri ","2450573","146584671"
"telangana",2021,1,"karimnagar ","459407","23293364"
"telangana",2021,1,"mancherial ","285446","16741307"
"telangana",2021,1,"pet ","346000","18464802"
"telangana",2021,1,"khammam ","497818","25126745"
"telangana",2021,2,"narayanpet ","114463","10568396"
"telangana",2021,2,"nalgonda ","555043","43957369"
"telangana",2021,2,"jangaon ","188184","17884084"
"telangana",2021,2,"bhadradri kothagudem ","380059","26785841"
"telangana",2021,2,"warangal rural ","211532","14875784"
"telangana",2021,2,"kumuram bheem asifabad ","103556","9718979"
"telangana",2021,2,"nizamabad ","518801","27507980"
"telangana",2021,2,"adilabad ","148869","10445610"
"telangana",2021,2,"ajanna sircilla ","184273","10932369"
"telangana",2021,2,"nagarkurnool ","263411","26796756"
"telangana",2021,2,"peddapalle ","322666","19550159"
"telangana",2021,2,"nirmal ","172714","12440675"
"telangana",2021,2,"mahabubabad ","209567","16994546"
"telangana",2021,2,"angareddy ","820387","40510366"
"telangana",2021,2,"wanaparthy ","150138","12327128"
"telangana",2021,2,"vikarabad ","238633","18596926"
"telangana",2021,2,"jagtial ","295472","16125474"
"telangana",2021,2,"yadadri bhuvanagiri ","282382","22992550"
"telangana",2021,2,"medak ","204292","14977139"
"telangana",2021,2,"mahbubnagar ","310193","18571180"
"telangana",2021,2,"jaya shankar bhalupally ","126605","11889883"
"telangana",2021,2,"warangal urban ","661592","27667829"
"telangana",2021,2,"angareddy ","3097973","114677944"
"telangana",2021,2,"hyderabad ","3598337","103186542"
"telangana",2021,2,"uryapet ","342919","23148345"
"telangana",2021,2,"jogulamba gadwal ","161753","11573190"
"telangana",2021,2,"kamareddy ","257384","18349435"
"telangana",2021,2,"mulugu ","76355","8730473"
"telangana",2021,2,"medchal malkajgiri ","2611159","94016405"
"telangana",2021,2,"karimnagar ","490218","23072270"
"telangana",2021,2,"mancherial ","305137","21806217"
"telangana",2021,2,"pet ","370224","24952714"
"telangana",2021,2,"khammam ","532589","29687134"
"telangana",2021,3,"narayanpet ","123698","12600713"
"telangana",2021,3,"nalgonda ","598288","49183567"
"telangana",2021,3,"jangaon ","202760","19954357"
"telangana",2021,3,"bhadradri kothagudem ","409224","32652497"
"telangana",2021,3,"warangal rural ","227582","16044231"
"telangana",2021,3,"kumuram bheem asifabad ","112005","12374636"
"telangana",2021,3,"nizamabad ","556044","30872892"
"telangana",2021,3,"adilabad ","160401","13550832"
"telangana",2021,3,"ajanna sircilla ","197653","12946883"
"telangana",2021,3,"nagarkurnool ","284427","32443551"
"telangana",2021,3,"peddapalle ","346172","22273221"
"telangana",2021,3,"nirmal ","186080","14516617"
"telangana",2021,3,"mahabubabad ","225821","18716303"
"telangana",2021,3,"angareddy ","880907","48000652"
"telangana",2021,3,"wanaparthy ","161625","13973770"
"telangana",2021,3,"vikarabad ","257234","21915189"
"telangana",2021,3,"jagtial ","316708","18647662"
"telangana",2021,3,"yadadri bhuvanagiri ","303988","27134768"
"telangana",2021,3,"medak ","220085","16585388"
"telangana",2021,3,"mahbubnagar ","332912","22433630"
"telangana",2021,3,"jaya shankar bhalupally ","136483","13403776"
"telangana",2021,3,"warangal urban ","707591","34485735"
"telangana",2021,3,"angareddy ","3310906","152255269"
"telangana",2021,3,"hyderabad ","3839513","138904779"
"telangana",2021,3,"uryapet ","369487","26206177"
"telangana",2021,3,"jogulamba gadwal ","174716","15082826"
"telangana",2021,3,"kamareddy ","276848","20064605"
"telangana",2021,3,"mulugu ","82466","10704784"
"telangana",2021,3,"medchal malkajgiri ","2790387","122352691"
"telangana",2021,3,"karimnagar ","524929","27893947"
"telangana",2021,3,"mancherial ","327681","25861713"
"telangana",2021,3,"pet ","398010","28683328"
"telangana",2021,3,"khammam ","572647","34808208"
"telangana",2021,4,"narayanpet ","132812","9885605"
"telangana",2021,4,"nalgonda ","641044","49387802"
"telangana",2021,4,"jangaon ","216959","19454795"
"telangana",2021,4,"bhadradri kothagudem ","438017","31523917"
"telangana",2021,4,"warangal rural ","243471","18842708"
"telangana",2021,4,"kumuram bheem asifabad ","120270","9921783"
"telangana",2021,4,"nizamabad ","593223","43139132"
"telangana",2021,4,"adilabad ","171840","11973849"
"telangana",2021,4,"ajanna sircilla ","210757","15899445"
"telangana",2021,4,"nagarkurnool ","304863","25806289"
"telangana",2021,4,"peddapalle ","369792","28436891"
"telangana",2021,4,"nirmal ","199256","15126416"
"telangana",2021,4,"mahabubabad ","242028","17962206"
"telangana",2021,4,"angareddy ","940845","65270943"
"telangana",2021,4,"wanaparthy ","173070","13082876"
"telangana",2021,4,"vikarabad ","275384","21678658"
"telangana",2021,4,"jagtial ","337979","23826683"
"telangana",2021,4,"yadadri bhuvanagiri ","325245","29576100"
"telangana",2021,4,"medak ","235661","18654116"
"telangana",2021,4,"mahbubnagar ","355529","27383427"
"telangana",2021,4,"jaya shankar bhalupally ","146183","11945405"
"telangana",2021,4,"warangal urban ","753613","50362105"
"telangana",2021,4,"angareddy ","3523496","223574100"
"telangana",2021,4,"hyderabad ","4081185","216036952"
"telangana",2021,4,"uryapet ","395614","29089685"
"telangana",2021,4,"jogulamba gadwal ","187444","12596236"
"telangana",2021,4,"kamareddy ","296281","22680871"
"telangana",2021,4,"mulugu ","88544","7330070"
"telangana",2021,4,"medchal malkajgiri ","2969740","193566420"
"telangana",2021,4,"karimnagar ","559456","39304222"
"telangana",2021,4,"mancherial ","350142","29531278"
"telangana",2021,4,"pet ","425592","35107007"
"telangana",2021,4,"khammam ","612314","39641400"
"telangana",2022,1,"narayanpet ","141328","24536040"
"telangana",2022,1,"nalgonda ","681754","78536056"
"telangana",2022,1,"jangaon ","230792","33506381"
"telangana",2022,1,"bhadradri kothagudem ","465349","47828778"
"telangana",2022,1,"warangal rural ","259006","20722699"
"telangana",2022,1,"kumuram bheem asifabad ","128148","23216915"
"telangana",2022,1,"nizamabad ","628661","45635773"
"telangana",2022,1,"adilabad ","182668","25726396"
"telangana",2022,1,"ajanna sircilla ","223437","20874197"
"telangana",2022,1,"nagarkurnool ","324408","60647215"
"telangana",2022,1,"peddapalle ","392476","26729462"
"telangana",2022,1,"nirmal ","211771","31155753"
"telangana",2022,1,"mahabubabad ","257761","26617012"
"telangana",2022,1,"angareddy ","997988","48529759"
"telangana",2022,1,"wanaparthy ","183885","21853834"
"telangana",2022,1,"vikarabad ","292925","40205178"
"telangana",2022,1,"jagtial ","358314","32122010"
"telangana",2022,1,"yadadri bhuvanagiri ","345555","43364083"
"telangana",2022,1,"medak ","250764","26785493"
"telangana",2022,1,"mahbubnagar ","377199","31979642"
"telangana",2022,1,"jaya shankar bhalupally ","155585","19712978"
"telangana",2022,1,"warangal urban ","797162","21446613"
"telangana",2022,1,"angareddy ","3722676","79856901"
"telangana",2022,1,"hyderabad ","4306136","36924268"
"telangana",2022,1,"uryapet ","420703","35742581"
"telangana",2022,1,"jogulamba gadwal ","199570","22596775"
"telangana",2022,1,"kamareddy ","314999","34435197"
"telangana",2022,1,"mulugu ","94447","24353047"
"telangana",2022,1,"medchal malkajgiri ","3138387","36878958"
"telangana",2022,1,"karimnagar ","592752","27194131"
"telangana",2022,1,"mancherial ","371749","35198365"
"telangana",2022,1,"pet ","452034","44351650"
"telangana",2022,1,"khammam ","650223","39600384"
"telangana",2022,2,"narayanpet ","149430","27687075"
"telangana",2022,2,"nalgonda ","719911","85869907"
"telangana",2022,2,"jangaon ","243599","37861712"
"telangana",2022,2,"bhadradri kothagudem ","491003","53037326"
"telangana",2022,2,"warangal rural ","273508","20983573"
"telangana",2022,2,"kumuram bheem asifabad ","135588","26400339"
"telangana",2022,2,"nizamabad ","662427","53358244"
"telangana",2022,2,"adilabad ","192795","29410349"
"telangana",2022,2,"ajanna sircilla ","235439","24898167"
"telangana",2022,2,"nagarkurnool ","342621","62479162"
"telangana",2022,2,"peddapalle ","413849","28523186"
"telangana",2022,2,"nirmal ","223694","37127191"
"telangana",2022,2,"mahabubabad ","272277","28074074"
"telangana",2022,2,"angareddy ","1051378","56481101"
"telangana",2022,2,"wanaparthy ","194159","23776454"
"telangana",2022,2,"vikarabad ","309288","45944923"
"telangana",2022,2,"jagtial ","377794","35930120"
"telangana",2022,2,"yadadri bhuvanagiri ","364848","48725489"
"telangana",2022,2,"medak ","264807","31822099"
"telangana",2022,2,"mahbubnagar ","397421","35909785"
"telangana",2022,2,"jaya shankar bhalupally ","164390","19973850"
"telangana",2022,2,"warangal urban ","838533","21541986"
"telangana",2022,2,"angareddy ","3911372","82671883"
"telangana",2022,2,"hyderabad ","4519625","32945026"
"telangana",2022,2,"uryapet ","444281","40672431"
"telangana",2022,2,"jogulamba gadwal ","210937","25329332"
"telangana",2022,2,"kamareddy ","332593","39767491"
"telangana",2022,2,"mulugu ","99897","23789791"
"telangana",2022,2,"medchal malkajgiri ","3297882","34313710"
"telangana",2022,2,"karimnagar ","624054","29203287"
"telangana",2022,2,"mancherial ","392343","38088686"
"telangana",2022,2,"pet ","476865","51826750"
"telangana",2022,2,"khammam ","685755","41834871"
"telangana",2022,3,"narayanpet ","157410","29955283"
"telangana",2022,3,"nalgonda ","758377","93670118"
"telangana",2022,3,"jangaon ","256510","35822117"
"telangana",2022,3,"bhadradri kothagudem ","517431","50653504"
"telangana",2022,3,"warangal rural ","288239","19013375"
"telangana",2022,3,"kumuram bheem asifabad ","142886","26874360"
"telangana",2022,3,"nizamabad ","697031","46177998"
"telangana",2022,3,"adilabad ","202926","31820070"
"telangana",2022,3,"ajanna sircilla ","247866","26496042"
"telangana",2022,3,"nagarkurnool ","360550","61610304"
"telangana",2022,3,"peddapalle ","436008","25775599"
"telangana",2022,3,"nirmal ","235565","34768227"
"telangana",2022,3,"mahabubabad ","286902","27203065"
"telangana",2022,3,"angareddy ","1106571","57423815"
"telangana",2022,3,"wanaparthy ","204432","23476250"
"telangana",2022,3,"vikarabad ","325303","43278116"
"telangana",2022,3,"jagtial ","397688","32356187"
"telangana",2022,3,"yadadri bhuvanagiri ","384141","50093206"
"telangana",2022,3,"medak ","278966","32430565"
"telangana",2022,3,"mahbubnagar ","418280","36713378"
"telangana",2022,3,"jaya shankar bhalupally ","173372","18695239"
"telangana",2022,3,"warangal urban ","881363","20060029"
"telangana",2022,3,"angareddy ","4105107","84056871"
"telangana",2022,3,"hyderabad ","4739891","30441899"
"telangana",2022,3,"uryapet ","468196","37304827"
"telangana",2022,3,"jogulamba gadwal ","222094","28532292"
"telangana",2022,3,"kamareddy ","350370","37129247"
"telangana",2022,3,"mulugu ","105383","22624524"
"telangana",2022,3,"medchal malkajgiri ","3463208","31069503"
"telangana",2022,3,"karimnagar ","656534","29267383"
"telangana",2022,3,"mancherial ","413504","36518078"
"telangana",2022,3,"pet ","502130","52694134"
"telangana",2022,3,"khammam ","721877","41592039"
"telangana",2022,4,"narayanpet ","164467","13004567"
"telangana",2022,4,"nalgonda ","793688","62529082"
"telangana",2022,4,"jangaon ","268072","24657265"
"telangana",2022,4,"bhadradri kothagudem ","542203","35537846"
"telangana",2022,4,"warangal rural ","301876","21240770"
"telangana",2022,4,"kumuram bheem asifabad ","149386","13154999"
"telangana",2022,4,"nizamabad ","729287","56961137"
"telangana",2022,4,"adilabad ","212112","15274623"
"telangana",2022,4,"ajanna sircilla ","259226","22135576"
"telangana",2022,4,"nagarkurnool ","376720","30738008"
"telangana",2022,4,"peddapalle ","457038","32257672"
"telangana",2022,4,"nirmal ","246252","22299241"
"telangana",2022,4,"mahabubabad ","300406","20996907"
"telangana",2022,4,"angareddy ","1159594","87156905"
"telangana",2022,4,"wanaparthy ","214000","16391933"
"telangana",2022,4,"vikarabad ","339772","29400033"
